Scenario,year,variable,sector,qualifier,type,value
"High","2010","tks","Capital","","M1",1.488393133
"High","2010","ptks","Capital","","M2",1.677462809
"High","2010","savf","","","M1",0.000000000
"High","2010","plev","","","M2",0.824308568
"High","2010","er","","","M2",1.000000000
"High","2010","taxadjh","","","M2",1.000000000
"High","2010","ly","LabUn","","M3",1.169038067
"High","2010","ly","LabSk","","M3",0.322993162
"High","2010","yh","H-LF1","","H1",0.027296667
"High","2010","yd","H-LF1","","H1",0.027296667
"High","2010","gtrh","H-LF1","","H1",0.000000000
"High","2010","cpi","H-LF1","","H2",0.889613350
"High","2010","kappah","H-LF1","","H2",0.000000000
"High","2010","yh","H-LF2","","H1",0.140935284
"High","2010","yd","H-LF2","","H1",0.140935284
"High","2010","gtrh","H-LF2","","H1",0.000044527
"High","2010","cpi","H-LF2","","H2",0.903256118
"High","2010","kappah","H-LF2","","H2",0.000000000
"High","2010","yh","H-LF3","","H1",0.015072816
"High","2010","yd","H-LF3","","H1",0.015072816
"High","2010","gtrh","H-LF3","","H1",0.000010488
"High","2010","cpi","H-LF3","","H2",0.883314229
"High","2010","kappah","H-LF3","","H2",0.000000000
"High","2010","yh","H-MF1","","H1",0.061704779
"High","2010","yd","H-MF1","","H1",0.061704779
"High","2010","gtrh","H-MF1","","H1",0.000017163
"High","2010","cpi","H-MF1","","H2",0.889578627
"High","2010","kappah","H-MF1","","H2",0.000000000
"High","2010","yh","H-MF2","","H1",0.190910923
"High","2010","yd","H-MF2","","H1",0.190910923
"High","2010","gtrh","H-MF2","","H1",0.000145411
"High","2010","cpi","H-MF2","","H2",0.891904329
"High","2010","kappah","H-MF2","","H2",0.000000000
"High","2010","yh","H-MF3","","H1",0.049174990
"High","2010","yd","H-MF3","","H1",0.049174990
"High","2010","gtrh","H-MF3","","H1",0.000079139
"High","2010","cpi","H-MF3","","H2",0.883301059
"High","2010","kappah","H-MF3","","H2",0.000000000
"High","2010","yh","H-SF1","","H1",0.078543439
"High","2010","yd","H-SF1","","H1",0.078543439
"High","2010","gtrh","H-SF1","","H1",0.000294624
"High","2010","cpi","H-SF1","","H2",0.891552735
"High","2010","kappah","H-SF1","","H2",0.000000000
"High","2010","yh","H-SF2","","H1",0.422573904
"High","2010","yd","H-SF2","","H1",0.422573904
"High","2010","gtrh","H-SF2","","H1",0.001760837
"High","2010","cpi","H-SF2","","H2",0.910818104
"High","2010","kappah","H-SF2","","H2",0.000000000
"High","2010","yh","H-SF3","","H1",0.166869255
"High","2010","yd","H-SF3","","H1",0.166869255
"High","2010","gtrh","H-SF3","","H1",0.001130824
"High","2010","cpi","H-SF3","","H2",0.892697378
"High","2010","kappah","H-SF3","","H2",0.000000000
"High","2010","yh","H-0F1","","H1",0.056662307
"High","2010","yd","H-0F1","","H1",0.056662307
"High","2010","gtrh","H-0F1","","H1",0.000151603
"High","2010","cpi","H-0F1","","H2",0.893893309
"High","2010","kappah","H-0F1","","H2",0.000000000
"High","2010","yh","H-0F2","","H1",0.056535726
"High","2010","yd","H-0F2","","H1",0.056535726
"High","2010","gtrh","H-0F2","","H1",0.000205752
"High","2010","cpi","H-0F2","","H2",0.893664905
"High","2010","kappah","H-0F2","","H2",0.000000000
"High","2010","yh","H-0F3","","H1",0.019578208
"High","2010","yd","H-0F3","","H1",0.019578208
"High","2010","gtrh","H-0F3","","H1",0.000050534
"High","2010","cpi","H-0F3","","H2",0.887367693
"High","2010","kappah","H-0F3","","H2",0.000000000
"High","2010","yh","H-AGW1","","H1",0.022985452
"High","2010","yd","H-AGW1","","H1",0.022985452
"High","2010","gtrh","H-AGW1","","H1",0.000175440
"High","2010","cpi","H-AGW1","","H2",0.891818350
"High","2010","kappah","H-AGW1","","H2",0.000000000
"High","2010","yh","H-AGW2","","H1",0.075818309
"High","2010","yd","H-AGW2","","H1",0.075818309
"High","2010","gtrh","H-AGW2","","H1",0.000128719
"High","2010","cpi","H-AGW2","","H2",0.898300456
"High","2010","kappah","H-AGW2","","H2",0.000000000
"High","2010","yh","H-AGW3","","H1",0.012511826
"High","2010","yd","H-AGW3","","H1",0.012511826
"High","2010","gtrh","H-AGW3","","H1",0.000005721
"High","2010","cpi","H-AGW3","","H2",0.885031603
"High","2010","kappah","H-AGW3","","H2",0.000000000
"High","2010","yh","H-NFNP","","H1",0.446723863
"High","2010","yd","H-NFNP","","H1",0.446723863
"High","2010","gtrh","H-NFNP","","H1",0.007364519
"High","2010","cpi","H-NFNP","","H2",0.893662366
"High","2010","kappah","H-NFNP","","H2",0.000000000
"High","2010","yh","H-NFP","","H1",0.160853400
"High","2010","yd","H-NFP","","H1",0.160853400
"High","2010","gtrh","H-NFP","","H1",0.002078288
"High","2010","cpi","H-NFP","","H2",0.887858907
"High","2010","kappah","H-NFP","","H2",0.000000000
"High","2010","yh","H-URNP","","H1",2.046535421
"High","2010","yd","H-URNP","","H1",1.878795227
"High","2010","gtrh","H-URNP","","H1",0.014810260
"High","2010","cpi","H-URNP","","H2",0.883293891
"High","2010","kappah","H-URNP","","H2",0.081963005
"High","2010","yh","H-URPR","","H1",0.168753587
"High","2010","yd","H-URPR","","H1",0.168753587
"High","2010","gtrh","H-URPR","","H1",0.000858155
"High","2010","cpi","H-URPR","","H2",0.893871567
"High","2010","kappah","H-URPR","","H2",0.000000000
"High","2015","xp","APerAg","","S1",1.162120132
"High","2015","xp","ANPAg","","S1",0.614366948
"High","2015","xp","AFoodProc","","S1",1.036636498
"High","2015","xp","AOthMfg","","S1",3.072780446
"High","2015","xp","AMinUtlCon","","S1",0.946389735
"High","2015","xp","ARoadTr","","S1",1.233896948
"High","2015","xp","AOtherTr","","S1",1.183886480
"High","2015","xp","ACommServ","","S1",3.682194119
"High","2015","xp","AOthPrSrv","","S1",0.476111047
"High","2015","xp","APubServ","","S1",1.173082057
"High","2015","pp","APerAg","","S2",1.277359672
"High","2015","pp","ANPAg","","S2",1.097566382
"High","2015","pp","AFoodProc","","S2",0.924981321
"High","2015","pp","AOthMfg","","S2",0.963909792
"High","2015","pp","AMinUtlCon","","S2",0.544331921
"High","2015","pp","ARoadTr","","S2",0.493893827
"High","2015","pp","AOtherTr","","S2",0.643261495
"High","2015","pp","ACommServ","","S2",0.349095745
"High","2015","pp","AOthPrSrv","","S2",1.341517995
"High","2015","pp","APubServ","","S2",0.289700457
"High","2015","x","CPerAg","","S1",1.162120132
"High","2015","x","CNPAg","","S1",0.614366948
"High","2015","x","CFoodProc","","S1",1.036636498
"High","2015","x","COthMfg","","S1",3.072780446
"High","2015","x","CMinUtlCon","","S1",0.946389735
"High","2015","x","CRoadTr","","S1",1.233896948
"High","2015","x","COtherTr","","S1",1.183886480
"High","2015","x","CCommServ","","S1",3.682194119
"High","2015","x","COthPrSrv","","S1",0.476111047
"High","2015","x","CPubServ","","S1",1.173082057
"High","2015","xac","H-LF1","CPerAg","H1",0.005812434
"High","2015","xac","H-LF1","CNPAg","H1",0.000044360
"High","2015","xac","H-LF1","CFoodProc","H1",0.005844991
"High","2015","xac","H-LF1","COthMfg","H1",0.004003739
"High","2015","xac","H-LF1","CMinUtlCon","H1",0.000357914
"High","2015","xac","H-LF1","CRoadTr","H1",0.007529236
"High","2015","xac","H-LF1","COtherTr","H1",0.001193852
"High","2015","xac","H-LF1","CCommServ","H1",0.012961412
"High","2015","xac","H-LF1","COthPrSrv","H1",0.001996476
"High","2015","xac","H-LF1","CPubServ","H1",0.002344258
"High","2015","xac","H-LF2","CPerAg","H1",0.029575982
"High","2015","xac","H-LF2","CNPAg","H1",0.000250110
"High","2015","xac","H-LF2","CFoodProc","H1",0.019802714
"High","2015","xac","H-LF2","COthMfg","H1",0.026897203
"High","2015","xac","H-LF2","CMinUtlCon","H1",0.002108570
"High","2015","xac","H-LF2","CRoadTr","H1",0.041642225
"High","2015","xac","H-LF2","COtherTr","H1",0.006652560
"High","2015","xac","H-LF2","CCommServ","H1",0.070576886
"High","2015","xac","H-LF2","COthPrSrv","H1",0.012582236
"High","2015","xac","H-LF2","CPubServ","H1",0.012536588
"High","2015","xac","H-LF3","CPerAg","H1",0.002619230
"High","2015","xac","H-LF3","CNPAg","H1",0.000023172
"High","2015","xac","H-LF3","CFoodProc","H1",0.002969999
"High","2015","xac","H-LF3","COthMfg","H1",0.002930920
"High","2015","xac","H-LF3","CMinUtlCon","H1",0.000234048
"High","2015","xac","H-LF3","CRoadTr","H1",0.004159649
"High","2015","xac","H-LF3","COtherTr","H1",0.000665420
"High","2015","xac","H-LF3","CCommServ","H1",0.007144138
"High","2015","xac","H-LF3","COthPrSrv","H1",0.001228091
"High","2015","xac","H-LF3","CPubServ","H1",0.001308987
"High","2015","xac","H-MF1","CPerAg","H1",0.014029245
"High","2015","xac","H-MF1","CNPAg","H1",0.000106826
"High","2015","xac","H-MF1","CFoodProc","H1",0.013814581
"High","2015","xac","H-MF1","COthMfg","H1",0.009459967
"High","2015","xac","H-MF1","CMinUtlCon","H1",0.000842422
"High","2015","xac","H-MF1","CRoadTr","H1",0.017627869
"High","2015","xac","H-MF1","COtherTr","H1",0.002792257
"High","2015","xac","H-MF1","CCommServ","H1",0.030422144
"High","2015","xac","H-MF1","COthPrSrv","H1",0.004601705
"High","2015","xac","H-MF1","CPubServ","H1",0.005506210
"High","2015","xac","H-MF2","CPerAg","H1",0.044796504
"High","2015","xac","H-MF2","CNPAg","H1",0.000422025
"High","2015","xac","H-MF2","CFoodProc","H1",0.028262028
"High","2015","xac","H-MF2","COthMfg","H1",0.038752119
"High","2015","xac","H-MF2","CMinUtlCon","H1",0.002863317
"High","2015","xac","H-MF2","CRoadTr","H1",0.055043652
"High","2015","xac","H-MF2","COtherTr","H1",0.008761133
"High","2015","xac","H-MF2","CCommServ","H1",0.095021376
"High","2015","xac","H-MF2","COthPrSrv","H1",0.014650610
"High","2015","xac","H-MF2","CPubServ","H1",0.017169143
"High","2015","xac","H-MF3","CPerAg","H1",0.009083778
"High","2015","xac","H-MF3","CNPAg","H1",0.000080855
"High","2015","xac","H-MF3","CFoodProc","H1",0.010246290
"High","2015","xac","H-MF3","COthMfg","H1",0.010108727
"High","2015","xac","H-MF3","CMinUtlCon","H1",0.000812599
"High","2015","xac","H-MF3","CRoadTr","H1",0.014302299
"High","2015","xac","H-MF3","COtherTr","H1",0.002287144
"High","2015","xac","H-MF3","CCommServ","H1",0.024569168
"High","2015","xac","H-MF3","COthPrSrv","H1",0.004203941
"High","2015","xac","H-MF3","CPubServ","H1",0.004501521
"High","2015","xac","H-SF1","CPerAg","H1",0.018499210
"High","2015","xac","H-SF1","CNPAg","H1",0.000136300
"High","2015","xac","H-SF1","CFoodProc","H1",0.019321290
"High","2015","xac","H-SF1","COthMfg","H1",0.009854797
"High","2015","xac","H-SF1","CMinUtlCon","H1",0.001099547
"High","2015","xac","H-SF1","CRoadTr","H1",0.021848089
"High","2015","xac","H-SF1","COtherTr","H1",0.003451347
"High","2015","xac","H-SF1","CCommServ","H1",0.037798793
"High","2015","xac","H-SF1","COthPrSrv","H1",0.005702690
"High","2015","xac","H-SF1","CPubServ","H1",0.006823925
"High","2015","xac","H-SF2","CPerAg","H1",0.127390942
"High","2015","xac","H-SF2","CNPAg","H1",0.000770737
"High","2015","xac","H-SF2","CFoodProc","H1",0.076085981
"High","2015","xac","H-SF2","COthMfg","H1",0.054669417
"High","2015","xac","H-SF2","CMinUtlCon","H1",0.006197600
"High","2015","xac","H-SF2","CRoadTr","H1",0.110653613
"High","2015","xac","H-SF2","COtherTr","H1",0.017421686
"High","2015","xac","H-SF2","CCommServ","H1",0.192523720
"High","2015","xac","H-SF2","COthPrSrv","H1",0.027484073
"High","2015","xac","H-SF2","CPubServ","H1",0.034147256
"High","2015","xac","H-SF3","CPerAg","H1",0.040159283
"High","2015","xac","H-SF3","CNPAg","H1",0.000455033
"High","2015","xac","H-SF3","CFoodProc","H1",0.040448870
"High","2015","xac","H-SF3","COthMfg","H1",0.019685960
"High","2015","xac","H-SF3","CMinUtlCon","H1",0.003508657
"High","2015","xac","H-SF3","CRoadTr","H1",0.045300700
"High","2015","xac","H-SF3","COtherTr","H1",0.007147176
"High","2015","xac","H-SF3","CCommServ","H1",0.078534641
"High","2015","xac","H-SF3","COthPrSrv","H1",0.012001930
"High","2015","xac","H-SF3","CPubServ","H1",0.014175919
"High","2015","xac","H-0F1","CPerAg","H1",0.013938339
"High","2015","xac","H-0F1","CNPAg","H1",0.000120198
"High","2015","xac","H-0F1","CFoodProc","H1",0.015400020
"High","2015","xac","H-0F1","COthMfg","H1",0.005200089
"High","2015","xac","H-0F1","CMinUtlCon","H1",0.001039976
"High","2015","xac","H-0F1","CRoadTr","H1",0.014932764
"High","2015","xac","H-0F1","COtherTr","H1",0.002349888
"High","2015","xac","H-0F1","CCommServ","H1",0.025972747
"High","2015","xac","H-0F1","COthPrSrv","H1",0.003914418
"High","2015","xac","H-0F1","CPubServ","H1",0.004679950
"High","2015","xac","H-0F2","CPerAg","H1",0.014061425
"High","2015","xac","H-0F2","CNPAg","H1",0.000105379
"High","2015","xac","H-0F2","CFoodProc","H1",0.012287426
"High","2015","xac","H-0F2","COthMfg","H1",0.007569622
"High","2015","xac","H-0F2","CMinUtlCon","H1",0.001021239
"High","2015","xac","H-0F2","CRoadTr","H1",0.015103024
"High","2015","xac","H-0F2","COtherTr","H1",0.002390418
"High","2015","xac","H-0F2","CCommServ","H1",0.026254740
"High","2015","xac","H-0F2","COthPrSrv","H1",0.003862119
"High","2015","xac","H-0F2","CPubServ","H1",0.004730591
"High","2015","xac","H-0F3","CPerAg","H1",0.004256024
"High","2015","xac","H-0F3","CNPAg","H1",0.000050641
"High","2015","xac","H-0F3","CFoodProc","H1",0.005082282
"High","2015","xac","H-0F3","COthMfg","H1",0.002560983
"High","2015","xac","H-0F3","CMinUtlCon","H1",0.000392119
"High","2015","xac","H-0F3","CRoadTr","H1",0.005296698
"High","2015","xac","H-0F3","COtherTr","H1",0.000838125
"High","2015","xac","H-0F3","CCommServ","H1",0.009175652
"High","2015","xac","H-0F3","COthPrSrv","H1",0.001398066
"High","2015","xac","H-0F3","CPubServ","H1",0.001666272
"High","2015","xac","H-AGW1","CPerAg","H1",0.005797078
"High","2015","xac","H-AGW1","CNPAg","H1",0.000044571
"High","2015","xac","H-AGW1","CFoodProc","H1",0.006560056
"High","2015","xac","H-AGW1","COthMfg","H1",0.001775251
"High","2015","xac","H-AGW1","CMinUtlCon","H1",0.000343002
"High","2015","xac","H-AGW1","CRoadTr","H1",0.005411274
"High","2015","xac","H-AGW1","COtherTr","H1",0.000846137
"High","2015","xac","H-AGW1","CCommServ","H1",0.009558556
"High","2015","xac","H-AGW1","COthPrSrv","H1",0.001230086
"High","2015","xac","H-AGW1","CPubServ","H1",0.001727737
"High","2015","xac","H-AGW2","CPerAg","H1",0.021478819
"High","2015","xac","H-AGW2","CNPAg","H1",0.000119228
"High","2015","xac","H-AGW2","CFoodProc","H1",0.016705033
"High","2015","xac","H-AGW2","COthMfg","H1",0.007471322
"High","2015","xac","H-AGW2","CMinUtlCon","H1",0.001025901
"High","2015","xac","H-AGW2","CRoadTr","H1",0.018087093
"High","2015","xac","H-AGW2","COtherTr","H1",0.002823285
"High","2015","xac","H-AGW2","CCommServ","H1",0.031960743
"High","2015","xac","H-AGW2","COthPrSrv","H1",0.004030813
"High","2015","xac","H-AGW2","CPubServ","H1",0.005762104
"High","2015","xac","H-AGW3","CPerAg","H1",0.002567077
"High","2015","xac","H-AGW3","CNPAg","H1",0.000034260
"High","2015","xac","H-AGW3","CFoodProc","H1",0.003947707
"High","2015","xac","H-AGW3","COthMfg","H1",0.001222724
"High","2015","xac","H-AGW3","CMinUtlCon","H1",0.000263350
"High","2015","xac","H-AGW3","CRoadTr","H1",0.003318881
"High","2015","xac","H-AGW3","COtherTr","H1",0.000524593
"High","2015","xac","H-AGW3","CCommServ","H1",0.005756079
"High","2015","xac","H-AGW3","COthPrSrv","H1",0.000875910
"High","2015","xac","H-AGW3","CPubServ","H1",0.001043050
"High","2015","xac","H-NFNP","CPerAg","H1",0.104765023
"High","2015","xac","H-NFNP","CNPAg","H1",0.001075126
"High","2015","xac","H-NFNP","CFoodProc","H1",0.081340536
"High","2015","xac","H-NFNP","COthMfg","H1",0.062572470
"High","2015","xac","H-NFNP","CMinUtlCon","H1",0.007986835
"High","2015","xac","H-NFNP","CRoadTr","H1",0.106432700
"High","2015","xac","H-NFNP","COtherTr","H1",0.016829759
"High","2015","xac","H-NFNP","CCommServ","H1",0.186338117
"High","2015","xac","H-NFNP","COthPrSrv","H1",0.028100195
"High","2015","xac","H-NFNP","CPubServ","H1",0.033766027
"High","2015","xac","H-NFP","CPerAg","H1",0.035952145
"High","2015","xac","H-NFP","CNPAg","H1",0.000325966
"High","2015","xac","H-NFP","CFoodProc","H1",0.044316557
"High","2015","xac","H-NFP","COthMfg","H1",0.018175199
"High","2015","xac","H-NFP","CMinUtlCon","H1",0.003210972
"High","2015","xac","H-NFP","CRoadTr","H1",0.041515863
"High","2015","xac","H-NFP","COtherTr","H1",0.006575938
"High","2015","xac","H-NFP","CCommServ","H1",0.072302134
"High","2015","xac","H-NFP","COthPrSrv","H1",0.010496335
"High","2015","xac","H-NFP","CPubServ","H1",0.013066591
"High","2015","xac","H-URNP","CPerAg","H1",0.508337590
"High","2015","xac","H-URNP","CNPAg","H1",0.004327126
"High","2015","xac","H-URNP","CFoodProc","H1",0.257929049
"High","2015","xac","H-URNP","COthMfg","H1",0.245485556
"High","2015","xac","H-URNP","CMinUtlCon","H1",0.033560596
"High","2015","xac","H-URNP","CRoadTr","H1",0.315414435
"High","2015","xac","H-URNP","COtherTr","H1",0.060196980
"High","2015","xac","H-URNP","CCommServ","H1",1.074799301
"High","2015","xac","H-URNP","COthPrSrv","H1",0.075322617
"High","2015","xac","H-URNP","CPubServ","H1",0.121063531
"High","2015","xac","H-URPR","CPerAg","H1",0.042265885
"High","2015","xac","H-URPR","CNPAg","H1",0.000357700
"High","2015","xac","H-URPR","CFoodProc","H1",0.039349539
"High","2015","xac","H-URPR","COthMfg","H1",0.018983972
"High","2015","xac","H-URPR","CMinUtlCon","H1",0.003680445
"High","2015","xac","H-URPR","CRoadTr","H1",0.036338268
"High","2015","xac","H-URPR","COtherTr","H1",0.005713821
"High","2015","xac","H-URPR","CCommServ","H1",0.064803243
"High","2015","xac","H-URPR","COthPrSrv","H1",0.009065007
"High","2015","xac","H-URPR","CPubServ","H1",0.011774968
"High","2015","xaf","CPerAg","GOVT","S1",0.000000000
"High","2015","xaf","CNPAg","GOVT","S1",0.000000000
"High","2015","xaf","CFoodProc","GOVT","S1",0.000048728
"High","2015","xaf","COthMfg","GOVT","S1",0.000000000
"High","2015","xaf","CMinUtlCon","GOVT","S1",0.000000000
"High","2015","xaf","CRoadTr","GOVT","S1",0.000000000
"High","2015","xaf","COtherTr","GOVT","S1",0.000000000
"High","2015","xaf","CCommServ","GOVT","S1",0.016658360
"High","2015","xaf","COthPrSrv","GOVT","S1",0.000000000
"High","2015","xaf","CPubServ","GOVT","S1",0.847674809
"High","2015","xf","GOVT","","M1",0.864381897
"High","2015","xaf","CPerAg","CapAcct","S1",0.000014072
"High","2015","xaf","CNPAg","CapAcct","S1",0.000000000
"High","2015","xaf","CFoodProc","CapAcct","S1",0.000090520
"High","2015","xaf","COthMfg","CapAcct","S1",0.222367205
"High","2015","xaf","CMinUtlCon","CapAcct","S1",0.164587210
"High","2015","xaf","CRoadTr","CapAcct","S1",0.000000000
"High","2015","xaf","COtherTr","CapAcct","S1",0.000000000
"High","2015","xaf","CCommServ","CapAcct","S1",0.039063501
"High","2015","xaf","COthPrSrv","CapAcct","S1",0.000000000
"High","2015","xaf","CPubServ","CapAcct","S1",0.000000000
"High","2015","xf","CapAcct","","M1",0.426122508
"High","2015","xa","CPerAg","","S1",1.225255532
"High","2015","xd","CPerAg","","S1",1.152430865
"High","2015","xmt","CPerAg","","S1",0.079127367
"High","2015","xet","CPerAg","","S1",0.009392658
"High","2015","pd","CPerAg","","S2",1.279076572
"High","2015","pmt","CPerAg","","S2",1.000000000
"High","2015","pet","CPerAg","","S2",1.107042433
"High","2015","xm","CPerAg","ROW","S3",0.067353297
"High","2015","xe","CPerAg","ROW","S3",0.009392658
"High","2015","xa","CNPAg","","S1",0.637784625
"High","2015","xd","CNPAg","","S1",0.607789763
"High","2015","xmt","CNPAg","","S1",0.030440737
"High","2015","xet","CNPAg","","S1",0.006546350
"High","2015","pd","CNPAg","","S2",1.098663221
"High","2015","pmt","CNPAg","","S2",1.000000000
"High","2015","pet","CNPAg","","S2",1.000901248
"High","2015","xm","CNPAg","ROW","S3",0.030440737
"High","2015","xe","CNPAg","ROW","S3",0.006546350
"High","2015","xa","CFoodProc","","S1",0.947464123
"High","2015","xd","CFoodProc","","S1",0.882255671
"High","2015","xmt","CFoodProc","","S1",0.066504480
"High","2015","xet","CFoodProc","","S1",0.169867671
"High","2015","pd","CFoodProc","","S2",0.908814285
"High","2015","pmt","CFoodProc","","S2",1.000000000
"High","2015","pet","CFoodProc","","S2",0.924618788
"High","2015","xm","CFoodProc","ROW","S3",0.050241697
"High","2015","xe","CFoodProc","ROW","S3",0.169867671
"High","2015","xa","COthMfg","","S1",3.912463891
"High","2015","xd","COthMfg","","S1",2.466885777
"High","2015","xmt","COthMfg","","S1",1.448640307
"High","2015","xet","COthMfg","","S1",0.652198809
"High","2015","pd","COthMfg","","S2",0.960180413
"High","2015","pmt","COthMfg","","S2",1.000000000
"High","2015","pet","COthMfg","","S2",0.909581171
"High","2015","xm","COthMfg","ROW","S3",1.400058966
"High","2015","xe","COthMfg","ROW","S3",0.652198809
"High","2015","xa","CMinUtlCon","","S1",0.902037439
"High","2015","xd","CMinUtlCon","","S1",0.921494863
"High","2015","xmt","CMinUtlCon","","S1",0.015501471
"High","2015","xet","CMinUtlCon","","S1",0.032862909
"High","2015","pd","CMinUtlCon","","S2",0.533952105
"High","2015","pmt","CMinUtlCon","","S2",1.000000000
"High","2015","pet","CMinUtlCon","","S2",0.703407635
"High","2015","xm","CMinUtlCon","ROW","S3",0.015484420
"High","2015","xe","CMinUtlCon","ROW","S3",0.032862909
"High","2015","xa","CRoadTr","","S1",1.234537063
"High","2015","xd","CRoadTr","","S1",1.234537063
"High","2015","xmt","CRoadTr","","S1",0.000000000
"High","2015","xet","CRoadTr","","S1",0.000000000
"High","2015","pd","CRoadTr","","S2",0.493637740
"High","2015","pmt","CRoadTr","","S2",1.000000000
"High","2015","pet","CRoadTr","","S2",1.000000000
"High","2015","xm","CRoadTr","ROW","S3",0.000000000
"High","2015","xe","CRoadTr","ROW","S3",0.000000000
"High","2015","xa","COtherTr","","S1",0.208416863
"High","2015","xd","COtherTr","","S1",0.208416863
"High","2015","xmt","COtherTr","","S1",0.000000000
"High","2015","xet","COtherTr","","S1",0.949909417
"High","2015","pd","COtherTr","","S2",0.531221891
"High","2015","pmt","COtherTr","","S2",1.000000000
"High","2015","pet","COtherTr","","S2",0.685152684
"High","2015","xm","COtherTr","ROW","S3",0.000000000
"High","2015","xe","COtherTr","ROW","S3",0.949909417
"High","2015","xa","CCommServ","","S1",3.328417319
"High","2015","xd","CCommServ","","S1",3.330262673
"High","2015","xmt","CCommServ","","S1",0.000089558
"High","2015","xet","CCommServ","","S1",0.266544896
"High","2015","pd","CCommServ","","S2",0.341388261
"High","2015","pmt","CCommServ","","S2",1.000000000
"High","2015","pet","CCommServ","","S2",0.557225883
"High","2015","xm","CCommServ","ROW","S3",0.000089558
"High","2015","xe","CCommServ","ROW","S3",0.266544896
"High","2015","xa","COthPrSrv","","S1",0.667318974
"High","2015","xd","COthPrSrv","","S1",0.476125960
"High","2015","xmt","COthPrSrv","","S1",0.210815838
"High","2015","xet","COthPrSrv","","S1",0.000000000
"High","2015","pd","COthPrSrv","","S2",1.341475976
"High","2015","pmt","COthPrSrv","","S2",1.000000000
"High","2015","pet","COthPrSrv","","S2",1.000000000
"High","2015","xm","COthPrSrv","ROW","S3",0.210815838
"High","2015","xe","COthPrSrv","ROW","S3",0.000000000
"High","2015","xa","CPubServ","","S1",1.173082060
"High","2015","xd","CPubServ","","S1",1.173082060
"High","2015","xmt","CPubServ","","S1",0.000000000
"High","2015","xet","CPubServ","","S1",0.000000000
"High","2015","pd","CPubServ","","S2",0.289700456
"High","2015","pmt","CPubServ","","S2",1.000000000
"High","2015","pet","CPubServ","","S2",1.000000000
"High","2015","xm","CPubServ","ROW","S3",0.000000000
"High","2015","xe","CPubServ","ROW","S3",0.000000000
"High","2015","tmg","CPerAg","d","S2",0.000000000
"High","2015","tmg","CNPAg","d","S2",0.000000000
"High","2015","tmg","CFoodProc","d","S2",0.000000000
"High","2015","tmg","COthMfg","d","S2",0.000000000
"High","2015","tmg","CMinUtlCon","d","S2",0.000000000
"High","2015","tmg","CRoadTr","d","S2",0.000000000
"High","2015","tmg","COtherTr","d","S2",0.000000000
"High","2015","tmg","CCommServ","d","S2",0.000000000
"High","2015","tmg","COthPrSrv","d","S2",0.000000000
"High","2015","tmg","CPubServ","d","S2",0.000000000
"High","2015","gdpmp","","","M1",4.525537762
"High","2015","rgdpmp","","","M1",7.581657708
"High","2015","pgdpmp","","","M2",0.596906104
"High","2015","tcons","","","M1",5.978315105
"High","2015","tgov","","","M1",0.864381897
"High","2015","tinv","","","M1",0.426122508
"High","2015","texp","","","M1",2.087322710
"High","2015","timp","","","M1",1.774484512
"High","2015","pcons","","","M1",92.176709031
"High","2015","pgov","","","M1",29.073608162
"High","2015","pinv","","","M1",75.801931555
"High","2015","pexp","","","M1",86.288286683
"High","2015","pimp","","","M1",100.000000000
"High","2015","gdpfc","","","M1",4.636073251
"High","2015","rgdpfc","","","M1",17.549600875
"High","2015","pgdpfc","","","M2",0.264169726
"High","2015","pk","","","M2",2.060624645
"High","2015","pland","","","M2",1.988213723
"High","2015","ggdp","","","M2",0.048429938
"High","2015","gl","","","M2",0.178051418
"High","2015","walras","","","M1",-0.000060190
"High","2015","ky","Capital","","M1",2.906427030
"High","2015","ty","Land","","M1",0.077480075
"High","2015","tary","","","M1",0.076635245
"High","2015","rtary","","","M1",0.093127078
"High","2015","tmadj","","","M1",1.000000000
"High","2015","gy","","","M1",0.074649079
"High","2015","gexp","","","M1",0.275428159
"High","2015","savg","","","M1",-0.200779081
"High","2015","rsg","","","M1",-0.243986550
"High","2015","tks","Capital","","M1",1.410459220
"High","2015","ptks","Capital","","M2",2.060624645
"High","2015","savf","","","M1",0.000000000
"High","2015","plev","","","M2",0.822910446
"High","2015","er","","","M2",1.000000000
"High","2015","taxadjh","","","M2",1.000000000
"High","2015","ly","LabUn","","M3",1.183484748
"High","2015","ly","LabSk","","M3",0.392017778
"High","2015","yh","H-LF1","","H1",0.032124260
"High","2015","yd","H-LF1","","H1",0.032124260
"High","2015","gtrh","H-LF1","","H1",0.000000000
"High","2015","cpi","H-LF1","","H2",0.917977981
"High","2015","kappah","H-LF1","","H2",0.000000000
"High","2015","yh","H-LF2","","H1",0.167463495
"High","2015","yd","H-LF2","","H1",0.167463495
"High","2015","gtrh","H-LF2","","H1",0.000044527
"High","2015","cpi","H-LF2","","H2",0.940156316
"High","2015","kappah","H-LF2","","H2",0.000000000
"High","2015","yh","H-LF3","","H1",0.017648729
"High","2015","yd","H-LF3","","H1",0.017648729
"High","2015","gtrh","H-LF3","","H1",0.000010488
"High","2015","cpi","H-LF3","","H2",0.904577017
"High","2015","kappah","H-LF3","","H2",0.000000000
"High","2015","yh","H-MF1","","H1",0.071928200
"High","2015","yd","H-MF1","","H1",0.071928200
"High","2015","gtrh","H-MF1","","H1",0.000017163
"High","2015","cpi","H-MF1","","H2",0.917927803
"High","2015","kappah","H-MF1","","H2",0.000000000
